新北市淡水區中山路158號, 25.1727279, 121.440901
嘉義縣太保市後潭里443號, 23.452932, 120.339468
金門縣金沙鎮三民路16號, 24.4895113, 118.4132514
台北市松山區三民路145號, 25.060815, 121.563062
台北市大同區赤峰街4號, 25.053594, 121.519118
台北市中山區伊通街97號之2, 25.0531813, 121.5350017
台北市中山區林森北路128號, 25.0512752, 121.5250318
新竹市香山區大庄路59號, 24.7897064, 120.9279861
新北市三重區永福街3號1樓, 25.0784201, 121.4828318
台中市大甲區蔣公路202號, 24.346813, 120.620691
台南市永康區龍潭街190號, 23.033642, 120.267299
